,Index,RegionID,RegionName,City,State,Metro,SizeRank,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,ORI,AGENCY NAME,CountyName,County Name,POPULATION,VIOLENT CRIME,PROPERTY CRIME,MURDER,RAPE,ROBBERY,AGGRAVATED ASSAULT,BURGLARY,LARCENY,MTR VEHICLE THEFT,ARSON
3303,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03116,HARRISON,HAMILTON COUNTY,HAMILTON COUNTY,"11,246",6,182,1,0,5,0,16,157,9,0
3304,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03117,INDIAN HILL,HAMILTON COUNTY,HAMILTON COUNTY,"5,830",2,43,0,2,0,0,5,35,3,0
3305,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03119,LOCKLAND,HAMILTON COUNTY,HAMILTON COUNTY,"3,427",16,131,1,1,3,11,27,85,19,1
3306,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03120,LOVELAND,HAMILTON COUNTY,HAMILTON COUNTY,"9,953",10,86,0,5,1,4,19,61,6,1
3307,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03122,MARIEMONT,HAMILTON COUNTY,HAMILTON COUNTY,"3,435",0,41,0,0,0,0,5,34,2,0
3308,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03123,MONTGOMERY,HAMILTON COUNTY,HAMILTON COUNTY,"10,638",4,152,0,2,1,1,8,139,5,0
3309,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03124,MOUNT HEALTHY,HAMILTON COUNTY,HAMILTON COUNTY,"6,020",29,249,0,6,10,13,56,170,23,1
3310,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03125,NEWTOWN,HAMILTON COUNTY,HAMILTON COUNTY,"2,679",1,21,0,0,0,1,5,16,0,0
3311,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03127,NORTH COLLEGE HILL,HAMILTON COUNTY,HAMILTON COUNTY,"9,311",44,310,1,8,17,18,48,236,26,3
3312,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03128,NORWOOD,HAMILTON COUNTY,HAMILTON COUNTY,"19,994",68,895,0,15,28,25,132,707,56,2
3313,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03129,READING,HAMILTON COUNTY,HAMILTON COUNTY,"10,307",28,291,1,4,7,16,52,232,7,0
3314,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03133,SPRINGDALE,HAMILTON COUNTY,HAMILTON COUNTY,"11,203",0,0,0,0,0,0,0,0,0,0
3315,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03134,SPRINGFIELD TOWNSHIP,HAMILTON COUNTY,HAMILTON COUNTY,"36,571",73,674,1,6,31,35,131,495,48,7
3316,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03135,WOODLAWN,HAMILTON COUNTY,HAMILTON COUNTY,"3,292",12,129,0,0,4,8,4,120,5,0
3317,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03136,WYOMING,HAMILTON COUNTY,HAMILTON COUNTY,"8,531",3,85,0,0,3,0,15,68,2,0
3318,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03137,UNIVERSITY OF CINCINNATI,HAMILTON COUNTY,HAMILTON COUNTY,0,39,283,0,31,1,7,15,261,7,0
3319,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03142,COLERAIN TOWNSHIP,HAMILTON COUNTY,HAMILTON COUNTY,"58,996",100,"1,708",1,14,41,44,223,"1,400",85,7
3320,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03144,GREEN TOWNSHIP,HAMILTON COUNTY,HAMILTON COUNTY,"58,853",52,"1,237",0,14,19,19,218,963,56,0
3321,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03158,MOUNT ST. JOSEPH UNIVERSITY,HAMILTON COUNTY,HAMILTON COUNTY,0,0,5,0,0,0,0,2,3,0,0
3322,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03100,HAMILTONCOUNTY SHERIFF,HAMILTON COUNTY,HAMILTON COUNTY,"116,663",183,"2,507",4,44,54,81,399,"1,918",190,6
3323,145,77539,45248,Bridgetown,OH,Cincinnati,4423,1838800,1707700,1623700,1558300,1530300,1540000,1536900,1550200,1611100,1629800,1663500,1795100,OH03146,HAMILTON COUNTY PARKS,HAMILTON COUNTY,HAMILTON COUNTY,0,0,75,0,0,0,0,3,72,0,1
3324,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OHCIP00,CINCINNATI,HAMILTON COUNTY,HAMILTON COUNTY,"299,116","2,833","15,105",70,292,"1,196","1,275","3,448","10,172","1,485",1
3325,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH01303,MILFORD,HAMILTON COUNTY,HAMILTON COUNTY,29,0,1,0,0,0,0,0,1,0,0
3326,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03101,ADDYSTON,HAMILTON COUNTY,HAMILTON COUNTY,936,3,21,0,1,0,2,5,15,1,0
3327,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03102,AMBERLEY VILLAGE,HAMILTON COUNTY,HAMILTON COUNTY,"3,607",0,29,0,0,0,0,1,28,0,0
3328,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03104,BLUE ASH,HAMILTON COUNTY,HAMILTON COUNTY,"12,248",16,278,2,2,4,8,42,229,7,0
3329,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03105,CHEVIOT,HAMILTON COUNTY,HAMILTON COUNTY,"8,269",15,231,0,1,9,5,33,177,21,0
3330,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03106,CLEVES,HAMILTON COUNTY,HAMILTON COUNTY,"3,418",0,1,0,0,0,0,0,1,0,0
3331,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03107,DEER PARK,HAMILTON COUNTY,HAMILTON COUNTY,"5,665",6,51,0,1,0,5,4,44,3,0
3332,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03108,DELHI TOWNSHIP,HAMILTON COUNTY,HAMILTON COUNTY,"29,619",15,416,0,5,3,7,71,319,26,1
3333,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03109,ELMWOOD PLACE,HAMILTON COUNTY,HAMILTON COUNTY,"2,179",1,1,0,0,0,1,0,1,0,0
3334,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03110,EVENDALE,HAMILTON COUNTY,HAMILTON COUNTY,"2,767",9,233,0,0,1,8,8,218,7,0
3335,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03111,FAIRFAX,HAMILTON COUNTY,HAMILTON COUNTY,"1,702",3,253,1,0,2,0,2,249,2,0
3336,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03112,FOREST PARK,HAMILTON COUNTY,HAMILTON COUNTY,"18,665",50,435,1,7,20,22,70,345,20,1
3337,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03113,GLENDALE,HAMILTON COUNTY,HAMILTON COUNTY,"2,157",0,10,0,0,0,0,2,8,0,0
3338,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03115,GREENHILLS,HAMILTON COUNTY,HAMILTON COUNTY,"3,584",1,43,0,0,0,1,4,38,1,0
3339,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03116,HARRISON,HAMILTON COUNTY,HAMILTON COUNTY,"11,246",6,182,1,0,5,0,16,157,9,0
3340,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03117,INDIAN HILL,HAMILTON COUNTY,HAMILTON COUNTY,"5,830",2,43,0,2,0,0,5,35,3,0
3341,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03119,LOCKLAND,HAMILTON COUNTY,HAMILTON COUNTY,"3,427",16,131,1,1,3,11,27,85,19,1
3342,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03120,LOVELAND,HAMILTON COUNTY,HAMILTON COUNTY,"9,953",10,86,0,5,1,4,19,61,6,1
3343,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03122,MARIEMONT,HAMILTON COUNTY,HAMILTON COUNTY,"3,435",0,41,0,0,0,0,5,34,2,0
3344,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03123,MONTGOMERY,HAMILTON COUNTY,HAMILTON COUNTY,"10,638",4,152,0,2,1,1,8,139,5,0
3345,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03124,MOUNT HEALTHY,HAMILTON COUNTY,HAMILTON COUNTY,"6,020",29,249,0,6,10,13,56,170,23,1
3346,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03125,NEWTOWN,HAMILTON COUNTY,HAMILTON COUNTY,"2,679",1,21,0,0,0,1,5,16,0,0
3347,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03127,NORTH COLLEGE HILL,HAMILTON COUNTY,HAMILTON COUNTY,"9,311",44,310,1,8,17,18,48,236,26,3
3348,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03128,NORWOOD,HAMILTON COUNTY,HAMILTON COUNTY,"19,994",68,895,0,15,28,25,132,707,56,2
3349,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03129,READING,HAMILTON COUNTY,HAMILTON COUNTY,"10,307",28,291,1,4,7,16,52,232,7,0
3350,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03133,SPRINGDALE,HAMILTON COUNTY,HAMILTON COUNTY,"11,203",0,0,0,0,0,0,0,0,0,0
3351,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03134,SPRINGFIELD TOWNSHIP,HAMILTON COUNTY,HAMILTON COUNTY,"36,571",73,674,1,6,31,35,131,495,48,7
3352,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03135,WOODLAWN,HAMILTON COUNTY,HAMILTON COUNTY,"3,292",12,129,0,0,4,8,4,120,5,0
3353,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03136,WYOMING,HAMILTON COUNTY,HAMILTON COUNTY,"8,531",3,85,0,0,3,0,15,68,2,0
3354,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03137,UNIVERSITY OF CINCINNATI,HAMILTON COUNTY,HAMILTON COUNTY,0,39,283,0,31,1,7,15,261,7,0
3355,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03142,COLERAIN TOWNSHIP,HAMILTON COUNTY,HAMILTON COUNTY,"58,996",100,"1,708",1,14,41,44,223,"1,400",85,7
3356,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03144,GREEN TOWNSHIP,HAMILTON COUNTY,HAMILTON COUNTY,"58,853",52,"1,237",0,14,19,19,218,963,56,0
3357,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03158,MOUNT ST. JOSEPH UNIVERSITY,HAMILTON COUNTY,HAMILTON COUNTY,0,0,5,0,0,0,0,2,3,0,0
3358,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03100,HAMILTONCOUNTY SHERIFF,HAMILTON COUNTY,HAMILTON COUNTY,"116,663",183,"2,507",4,44,54,81,399,"1,918",190,6
3359,146,77493,45202,Cincinnati,OH,Cincinnati,4449,2547200,2473000,2401200,2384400,2288200,2327800,2361800,2525100,2925500,3152400,3439300,3859600,OH03146,HAMILTON COUNTY PARKS,HAMILTON COUNTY,HAMILTON COUNTY,0,0,75,0,0,0,0,3,72,0,1
3360,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07701,AKRON,SUMMIT COUNTY,SUMMIT COUNTY,"197,412","1,377","8,360",42,209,395,731,"2,301","5,304",755,103
3361,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07702,BARBERTON,SUMMIT COUNTY,SUMMIT COUNTY,"26,050",103,881,1,19,14,69,158,682,41,8
3362,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07703,CUYAHOGA FALLS,SUMMIT COUNTY,SUMMIT COUNTY,"49,145",49,"1,209",2,18,8,21,143,"1,027",39,1
3363,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07705,HUDSON,SUMMIT COUNTY,SUMMIT COUNTY,"22,248",12,114,0,2,1,9,36,76,2,4
3364,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07706,LAKEMORE,SUMMIT COUNTY,SUMMIT COUNTY,"3,059",5,31,0,0,1,4,2,27,2,0
3365,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07707,MACEDONIA,SUMMIT COUNTY,SUMMIT COUNTY,"12,027",5,206,0,1,1,3,14,189,3,1
3366,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07708,MOGADORE,SUMMIT COUNTY,SUMMIT COUNTY,"2,827",0,37,0,0,0,0,9,27,1,0
3367,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07709,NORTHFIELD,SUMMIT COUNTY,SUMMIT COUNTY,"3,669",5,39,0,0,1,4,4,32,3,0
3368,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07710,NORTON,SUMMIT COUNTY,SUMMIT COUNTY,"11,994",9,186,0,4,0,5,38,137,11,1
3369,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07712,STOW,SUMMIT COUNTY,SUMMIT COUNTY,"34,692",32,690,1,19,6,6,102,584,4,0
3370,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07713,TALLMADGE,SUMMIT COUNTY,SUMMIT COUNTY,"17,242",18,329,0,6,8,4,54,263,12,5
3371,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07714,TWINSBURG,SUMMIT COUNTY,SUMMIT COUNTY,"18,891",18,111,2,0,4,12,9,99,3,0
3372,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07717,MUNROE FALLS,SUMMIT COUNTY,SUMMIT COUNTY,"5,051",1,39,0,0,0,1,7,32,0,0
3373,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07718,PENINSULA,SUMMIT COUNTY,SUMMIT COUNTY,563,0,22,0,0,0,0,2,19,1,0
3374,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07719,REMINDERVILLE,SUMMIT COUNTY,SUMMIT COUNTY,"4,235",2,30,0,1,1,0,3,26,1,0
3375,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07720,BATH TOWNSHIP,SUMMIT COUNTY,SUMMIT COUNTY,"9,678",9,116,0,2,3,4,14,100,2,0
3376,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07725,SPRINGFIELD TOWNSHI,SUMMIT COUNTY,SUMMIT COUNTY,"14,434",32,781,0,8,11,13,108,645,28,4
3377,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07727,COPLEY TOWNSHIP,SUMMIT COUNTY,SUMMIT COUNTY,"17,280",15,163,1,1,2,11,24,133,6,0
3378,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07728,UNIVERSITY OF AKRON,SUMMIT COUNTY,SUMMIT COUNTY,0,6,183,0,5,0,1,5,171,7,0
3379,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07729,NEW FRANKLIN,SUMMIT COUNTY,SUMMIT COUNTY,"14,137",15,117,0,3,2,10,29,84,4,0
3380,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07730,SAGAMORE HILLS,SUMMIT COUNTY,SUMMIT COUNTY,"10,951",0,35,0,0,0,0,7,27,1,0
3381,147,77124,44310,Akron,OH,Akron,4456,928200,836000,748700,680700,586000,475300,526700,517700,579300,510100,592100,727400,OH07700,SUMMIT COUNTY SHERIFF,SUMMIT COUNTY,SUMMIT COUNTY,"51,006",59,"1,105",2,22,11,24,195,852,58,7
3382,148,76529,43113,Circleville,OH,Columbus,4476,1466900,1450400,1396400,1394100,1356500,1346700,1395400,1438600,1489800,1594200,1707600,1802700,OH06501,CIRCLEVILLE,PICKAWAY COUNTY,PICKAWAY COUNTY,"13,972",57,714,0,13,21,23,136,550,28,4
3383,148,76529,43113,Circleville,OH,Columbus,4476,1466900,1450400,1396400,1394100,1356500,1346700,1395400,1438600,1489800,1594200,1707600,1802700,OH06502,ASHVILLE,PICKAWAY COUNTY,PICKAWAY COUNTY,"4,211",3,53,1,0,1,1,9,40,4,0
3384,148,76529,43113,Circleville,OH,Columbus,4476,1466900,1450400,1396400,1394100,1356500,1346700,1395400,1438600,1489800,1594200,1707600,1802700,OH06503,COMMERCIAL POINT,PICKAWAY COUNTY,PICKAWAY COUNTY,"1,617",0,21,0,0,0,0,6,14,1,0
3385,148,76529,43113,Circleville,OH,Columbus,4476,1466900,1450400,1396400,1394100,1356500,1346700,1395400,1438600,1489800,1594200,1707600,1802700,OH06508,SOUTH BLOOMFIELD,PICKAWAY COUNTY,PICKAWAY COUNTY,"1,884",0,39,0,0,0,0,2,34,3,0
3386,148,76529,43113,Circleville,OH,Columbus,4476,1466900,1450400,1396400,1394100,1356500,1346700,1395400,1438600,1489800,1594200,1707600,1802700,OH06500,PICKAWAY COUNTY SHERIFF,PICKAWAY COUNTY,PICKAWAY COUNTY,"35,609",24,656,0,6,5,13,182,449,25,5
3387,149,77822,45805,Lima,OH,Lima,4518,1172200,1117200,1068400,1056400,1002200,980100,1004300,1016600,1033100,1066900,1103800,1138200,OH00204,LIMA,ALLEN COUNTY,ALLEN COUNTY,"37,220",275,"1,982",5,52,81,137,569,"1,334",79,20
3388,149,77822,45805,Lima,OH,Lima,4518,1172200,1117200,1068400,1056400,1002200,980100,1004300,1016600,1033100,1066900,1103800,1138200,OH00201,BLUFFTON,ALLEN COUNTY,ALLEN COUNTY,"3,987",1,46,0,1,0,0,9,36,1,0
3389,149,77822,45805,Lima,OH,Lima,4518,1172200,1117200,1068400,1056400,1002200,980100,1004300,1016600,1033100,1066900,1103800,1138200,OH00202,DELPHOS,ALLEN COUNTY,ALLEN COUNTY,"3,927",3,90,0,3,0,0,17,72,1,0
3390,149,77822,45805,Lima,OH,Lima,4518,1172200,1117200,1068400,1056400,1002200,980100,1004300,1016600,1033100,1066900,1103800,1138200,OH00205,SPENCERVILLE,ALLEN COUNTY,ALLEN COUNTY,"2,184",0,14,0,0,0,0,5,9,0,0
3391,149,77822,45805,Lima,OH,Lima,4518,1172200,1117200,1068400,1056400,1002200,980100,1004300,1016600,1033100,1066900,1103800,1138200,OH00207,ELIDA,ALLEN COUNTY,ALLEN COUNTY,"1,836",1,4,0,0,0,1,1,3,0,0
3392,149,77822,45805,Lima,OH,Lima,4518,1172200,1117200,1068400,1056400,1002200,980100,1004300,1016600,1033100,1066900,1103800,1138200,OH00211,SHAWNEE TOWNSHIP,ALLEN COUNTY,ALLEN COUNTY,"12,096",14,135,1,4,3,6,24,108,3,0
3393,149,77822,45805,Lima,OH,Lima,4518,1172200,1117200,1068400,1056400,1002200,980100,1004300,1016600,1033100,1066900,1103800,1138200,OH00213,AMERICAN TOWNSHIP,ALLEN COUNTY,ALLEN COUNTY,"12,208",1,209,0,0,0,1,15,183,11,0
3394,149,77822,45805,Lima,OH,Lima,4518,1172200,1117200,1068400,1056400,1002200,980100,1004300,1016600,1033100,1066900,1103800,1138200,OH00216,MARION TOWNSHIP,ALLEN COUNTY,ALLEN COUNTY,"2,916",0,1,0,0,0,0,0,1,0,0
3395,149,77822,45805,Lima,OH,Lima,4518,1172200,1117200,1068400,1056400,1002200,980100,1004300,1016600,1033100,1066900,1103800,1138200,OH00200,ALLEN COUNTY SHERIFF,ALLEN COUNTY,ALLEN COUNTY,"23,798",30,659,0,12,12,6,162,481,16,3
3396,150,77197,44484,Warren,OH,Youngstown-Warren-Boardman,4521,1132800,1113800,1063500,1021400,963900,960400,975000,1000200,1008900,1066500,1147200,1233000,OH05009,YOUNGSTOWN,TRUMBULL COUNTY,TRUMBULL COUNTY,11,0,0,0,0,0,0,0,0,0,0
3397,150,77197,44484,Warren,OH,Youngstown-Warren-Boardman,4521,1132800,1113800,1063500,1021400,963900,960400,975000,1000200,1008900,1066500,1147200,1233000,OH07807,WARREN,TRUMBULL COUNTY,TRUMBULL COUNTY,"39,643",227,"1,608",11,32,101,83,494,"1,008",106,2
3398,150,77197,44484,Warren,OH,Youngstown-Warren-Boardman,4521,1132800,1113800,1063500,1021400,963900,960400,975000,1000200,1008900,1066500,1147200,1233000,OH07802,HUBBARD,TRUMBULL COUNTY,TRUMBULL COUNTY,"7,533",8,110,0,3,0,5,10,99,1,2
3399,150,77197,44484,Warren,OH,Youngstown-Warren-Boardman,4521,1132800,1113800,1063500,1021400,963900,960400,975000,1000200,1008900,1066500,1147200,1233000,OH07803,LIBERTY TOWNSHIP,TRUMBULL COUNTY,TRUMBULL COUNTY,"11,556",30,148,0,2,5,23,32,102,14,0
3400,150,77197,44484,Warren,OH,Youngstown-Warren-Boardman,4521,1132800,1113800,1063500,1021400,963900,960400,975000,1000200,1008900,1066500,1147200,1233000,OH07805,NEWTON FALLS,TRUMBULL COUNTY,TRUMBULL COUNTY,"4,567",10,100,0,4,0,6,18,76,6,0
3401,150,77197,44484,Warren,OH,Youngstown-Warren-Boardman,4521,1132800,1113800,1063500,1021400,963900,960400,975000,1000200,1008900,1066500,1147200,1233000,OH07806,NILES,TRUMBULL COUNTY,TRUMBULL COUNTY,"18,334",55,536,0,8,12,35,95,424,17,0
