,Index,RegionID,RegionName,City_x,State,Metro,CountyName,SizeRank,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Unnamed: 0,County,City_y,ORI,AGENCY NAME,POPULATION,VIOLENT CRIME,PROPERTY CRIME,MURDER,RAPE,ROBBERY,AGGRAVATED ASSAULT,BURGLARY,LARCENY,MTR VEHICLE THEFT,ARSON
2077,159,77151,44406,Canfield,OH,Youngstown-Warren-Boardman,MAHONING COUNTY,4739,1892800,1903400,1850000,1804200,1749000,1770500,1859400,1917100,1938200,2060500,2221200,2336600,411.0,MAHONING COUNTY,Struthers,OH05008,STRUTHERS,"10,228",15,216,0.0,1.0,4,10,58,148,10,0.0
2078,159,77151,44406,Canfield,OH,Youngstown-Warren-Boardman,MAHONING COUNTY,4739,1892800,1903400,1850000,1804200,1749000,1770500,1859400,1917100,1938200,2060500,2221200,2336600,412.0,MAHONING COUNTY,Craig Beach,OH05011,CRAIG BEACH,"1,129",1,6,0.0,1.0,0,0,1,4,1,0.0
2079,159,77151,44406,Canfield,OH,Youngstown-Warren-Boardman,MAHONING COUNTY,4739,1892800,1903400,1850000,1804200,1749000,1770500,1859400,1917100,1938200,2060500,2221200,2336600,413.0,MAHONING COUNTY,New Middletown,OH05012,NEW MIDDLETOWN,"1,553",0,15,0.0,0.0,0,0,4,9,2,0.0
2080,159,77151,44406,Canfield,OH,Youngstown-Warren-Boardman,MAHONING COUNTY,4739,1892800,1903400,1850000,1804200,1749000,1770500,1859400,1917100,1938200,2060500,2221200,2336600,418.0,MAHONING COUNTY,North Jackson,OH05021,JACKSON TOWNSHIP,"2,018",2,32,0.0,0.0,0,2,14,18,0,0.0
2081,159,77151,44406,Canfield,OH,Youngstown-Warren-Boardman,MAHONING COUNTY,4739,1892800,1903400,1850000,1804200,1749000,1770500,1859400,1917100,1938200,2060500,2221200,2336600,474.0,MAHONING COUNTY,North Jackson,OH05727,JACKSON TOWNSHIP,"3,658",1,13,0.0,0.0,0,1,4,8,1,0.0
2082,159,77151,44406,Canfield,OH,Youngstown-Warren-Boardman,MAHONING COUNTY,4739,1892800,1903400,1850000,1804200,1749000,1770500,1859400,1917100,1938200,2060500,2221200,2336600,579.0,MAHONING COUNTY,North Jackson,OH07624,JACKSON TOWNSHIP,"40,624",58,"1,101",1.0,14.0,24,19,120,963,18,7.0
2083,159,77151,44406,Canfield,OH,Youngstown-Warren-Boardman,MAHONING COUNTY,4739,1892800,1903400,1850000,1804200,1749000,1770500,1859400,1917100,1938200,2060500,2221200,2336600,605.0,MAHONING COUNTY,Youngstown,OH05009,YOUNGSTOWN,11,0,0,0.0,0.0,0,0,0,0,0,0.0
2084,160,77491,45177,Wilmington,OH,Wilmington,CLINTON COUNTY,4761,1910200,1860800,1762400,1496300,1390600,1374800,1428900,1415700,1486300,1602500,1666000,1776700,92.0,CLINTON COUNTY,Blanchester,OH01401,BLANCHESTER,"4,261",12,99,0.0,6.0,2,4,23,71,5,0.0
2085,160,77491,45177,Wilmington,OH,Wilmington,CLINTON COUNTY,4761,1910200,1860800,1762400,1496300,1390600,1374800,1428900,1415700,1486300,1602500,1666000,1776700,93.0,CLINTON COUNTY,New Vienna,OH01402,NEW VIENNA,"1,201",0,13,0.0,0.0,0,0,3,7,3,0.0
2086,160,77491,45177,Wilmington,OH,Wilmington,CLINTON COUNTY,4761,1910200,1860800,1762400,1496300,1390600,1374800,1428900,1415700,1486300,1602500,1666000,1776700,94.0,CLINTON COUNTY,Sabina,OH01403,SABINA,"2,534",3,52,0.0,2.0,0,1,15,37,0,1.0
2087,160,77491,45177,Wilmington,OH,Wilmington,CLINTON COUNTY,4761,1910200,1860800,1762400,1496300,1390600,1374800,1428900,1415700,1486300,1602500,1666000,1776700,95.0,CLINTON COUNTY,Wilmington,OH01404,WILMINGTON,"12,416",23,645,0.0,3.0,8,12,72,562,11,0.0
2088,161,77431,45066,Springboro,OH,Cincinnati,WARREN COUNTY,4767,2586500,2519100,2438200,2409200,2305300,2394700,2493600,2608300,2672700,2753600,2930700,3076900,479.0,WARREN COUNTY,Springboro,OH08314,SPRINGBORO,"1,273",0,8,0.0,0.0,0,0,1,7,0,0.0
2089,161,77431,45066,Springboro,OH,Cincinnati,WARREN COUNTY,4767,2586500,2519100,2438200,2409200,2305300,2394700,2493600,2608300,2672700,2753600,2930700,3076900,644.0,WARREN COUNTY,Franklin,OH08301,FRANKLIN,"11,779",31,443,1.0,6.0,13,11,70,359,14,1.0
2090,161,77431,45066,Springboro,OH,Cincinnati,WARREN COUNTY,4767,2586500,2519100,2438200,2409200,2305300,2394700,2493600,2608300,2672700,2753600,2930700,3076900,646.0,WARREN COUNTY,Lebanon,OH08303,LEBANON,"20,741",4,116,0.0,0.0,1,3,12,101,3,2.0
2091,161,77431,45066,Springboro,OH,Cincinnati,WARREN COUNTY,4767,2586500,2519100,2438200,2409200,2305300,2394700,2493600,2608300,2672700,2753600,2930700,3076900,647.0,WARREN COUNTY,Mason,OH08304,MASON,"33,406",12,357,0.0,5.0,3,4,31,321,5,0.0
2092,161,77431,45066,Springboro,OH,Cincinnati,WARREN COUNTY,4767,2586500,2519100,2438200,2409200,2305300,2394700,2493600,2608300,2672700,2753600,2930700,3076900,650.0,WARREN COUNTY,Maineville,OH08311,MAINEVILLE,"1,070",0,1,0.0,0.0,0,0,1,0,0,0.0
2093,161,77431,45066,Springboro,OH,Cincinnati,WARREN COUNTY,4767,2586500,2519100,2438200,2409200,2305300,2394700,2493600,2608300,2672700,2753600,2930700,3076900,651.0,WARREN COUNTY,Springboro,OH08314,SPRINGBORO,"17,359",10,114,0.0,5.0,0,5,14,98,2,0.0
2094,162,76780,43623,Toledo,OH,Toledo,LUCAS COUNTY,4770,1496300,1383200,1260900,1176600,1110000,1101300,1150300,1195500,1272800,1352500,1391000,1401700,381.0,LUCAS COUNTY,Toledo,OH04807,TOLEDO,"277,116","2,829","11,095",35.0,180.0,780,"1,834","3,103","7,247",745,0.0
2095,162,76780,43623,Toledo,OH,Toledo,LUCAS COUNTY,4770,1496300,1383200,1260900,1176600,1110000,1101300,1150300,1195500,1272800,1352500,1391000,1401700,383.0,LUCAS COUNTY,Maumee,OH04801,MAUMEE,"13,809",5,305,0.0,0.0,3,2,31,265,9,0.0
2096,162,76780,43623,Toledo,OH,Toledo,LUCAS COUNTY,4770,1496300,1383200,1260900,1176600,1110000,1101300,1150300,1195500,1272800,1352500,1391000,1401700,384.0,LUCAS COUNTY,Oregon,OH04802,OREGON,"19,991",36,779,1.0,10.0,8,17,75,682,22,1.0
2097,162,76780,43623,Toledo,OH,Toledo,LUCAS COUNTY,4770,1496300,1383200,1260900,1176600,1110000,1101300,1150300,1195500,1272800,1352500,1391000,1401700,388.0,LUCAS COUNTY,Holland,OH04810,HOLLAND,"1,662",7,349,0.0,1.0,4,2,10,335,4,3.0
2098,162,76780,43623,Toledo,OH,Toledo,LUCAS COUNTY,4770,1496300,1383200,1260900,1176600,1110000,1101300,1150300,1195500,1272800,1352500,1391000,1401700,389.0,LUCAS COUNTY,Waterville,OH04811,WATERVILLE,"5,518",1,25,0.0,0.0,0,1,3,22,0,0.0
2099,162,76780,43623,Toledo,OH,Toledo,LUCAS COUNTY,4770,1496300,1383200,1260900,1176600,1110000,1101300,1150300,1195500,1272800,1352500,1391000,1401700,390.0,LUCAS COUNTY,Whitehouse,OH04812,WHITEHOUSE,"4,622",2,8,0.0,0.0,1,1,1,7,0,0.0
2100,163,77515,45224,Cincinnati,OH,Cincinnati,HAMILTON COUNTY,4788,1368800,1267000,1090600,1061400,1038200,1020500,1019200,1013800,1029500,1104600,1239700,1326300,257.0,HAMILTON COUNTY,Cincinnati,OHCIP00,CINCINNATI,"299,116","2,833","15,105",70.0,292.0,"1,196","1,275","3,448","10,172","1,485",1.0
2101,163,77515,45224,Cincinnati,OH,Cincinnati,HAMILTON COUNTY,4788,1368800,1267000,1090600,1061400,1038200,1020500,1019200,1013800,1029500,1104600,1239700,1326300,261.0,HAMILTON COUNTY,Blue Ash,OH03104,BLUE ASH,"12,248",16,278,2.0,2.0,4,8,42,229,7,0.0
2102,163,77515,45224,Cincinnati,OH,Cincinnati,HAMILTON COUNTY,4788,1368800,1267000,1090600,1061400,1038200,1020500,1019200,1013800,1029500,1104600,1239700,1326300,263.0,HAMILTON COUNTY,Cleves,OH03106,CLEVES,"3,418",0,1,0.0,0.0,0,0,0,1,0,0.0
2103,163,77515,45224,Cincinnati,OH,Cincinnati,HAMILTON COUNTY,4788,1368800,1267000,1090600,1061400,1038200,1020500,1019200,1013800,1029500,1104600,1239700,1326300,264.0,HAMILTON COUNTY,Deer Park,OH03107,DEER PARK,"5,665",6,51,0.0,1.0,0,5,4,44,3,0.0
2104,163,77515,45224,Cincinnati,OH,Cincinnati,HAMILTON COUNTY,4788,1368800,1267000,1090600,1061400,1038200,1020500,1019200,1013800,1029500,1104600,1239700,1326300,269.0,HAMILTON COUNTY,Forest Park,OH03112,FOREST PARK,"18,665",50,435,1.0,7.0,20,22,70,345,20,1.0
2105,163,77515,45224,Cincinnati,OH,Cincinnati,HAMILTON COUNTY,4788,1368800,1267000,1090600,1061400,1038200,1020500,1019200,1013800,1029500,1104600,1239700,1326300,271.0,HAMILTON COUNTY,Greenhills,OH03115,GREENHILLS,"3,584",1,43,0.0,0.0,0,1,4,38,1,0.0
2106,163,77515,45224,Cincinnati,OH,Cincinnati,HAMILTON COUNTY,4788,1368800,1267000,1090600,1061400,1038200,1020500,1019200,1013800,1029500,1104600,1239700,1326300,272.0,HAMILTON COUNTY,Harrison,OH03116,HARRISON,"11,246",6,182,1.0,0.0,5,0,16,157,9,0.0
2107,163,77515,45224,Cincinnati,OH,Cincinnati,HAMILTON COUNTY,4788,1368800,1267000,1090600,1061400,1038200,1020500,1019200,1013800,1029500,1104600,1239700,1326300,277.0,HAMILTON COUNTY,Montgomery,OH03123,MONTGOMERY,"10,638",4,152,0.0,2.0,1,1,8,139,5,0.0
2108,163,77515,45224,Cincinnati,OH,Cincinnati,HAMILTON COUNTY,4788,1368800,1267000,1090600,1061400,1038200,1020500,1019200,1013800,1029500,1104600,1239700,1326300,281.0,HAMILTON COUNTY,Norwood,OH03128,NORWOOD,"19,994",68,895,0.0,15.0,28,25,132,707,56,2.0
2109,163,77515,45224,Cincinnati,OH,Cincinnati,HAMILTON COUNTY,4788,1368800,1267000,1090600,1061400,1038200,1020500,1019200,1013800,1029500,1104600,1239700,1326300,282.0,HAMILTON COUNTY,Reading,OH03129,READING,"10,307",28,291,1.0,4.0,7,16,52,232,7,0.0
2110,163,77515,45224,Cincinnati,OH,Cincinnati,HAMILTON COUNTY,4788,1368800,1267000,1090600,1061400,1038200,1020500,1019200,1013800,1029500,1104600,1239700,1326300,283.0,HAMILTON COUNTY,Springdale,OH03133,SPRINGDALE,"11,203",0,0,0.0,0.0,0,0,0,0,0,0.0
2111,164,77533,45242,Blue Ash,OH,Cincinnati,HAMILTON COUNTY,4791,3050700,2904900,2860500,2826100,2797300,2895800,2957500,3000000,3297400,3710700,3951600,4360300,257.0,HAMILTON COUNTY,Cincinnati,OHCIP00,CINCINNATI,"299,116","2,833","15,105",70.0,292.0,"1,196","1,275","3,448","10,172","1,485",1.0
2112,164,77533,45242,Blue Ash,OH,Cincinnati,HAMILTON COUNTY,4791,3050700,2904900,2860500,2826100,2797300,2895800,2957500,3000000,3297400,3710700,3951600,4360300,261.0,HAMILTON COUNTY,Blue Ash,OH03104,BLUE ASH,"12,248",16,278,2.0,2.0,4,8,42,229,7,0.0
2113,164,77533,45242,Blue Ash,OH,Cincinnati,HAMILTON COUNTY,4791,3050700,2904900,2860500,2826100,2797300,2895800,2957500,3000000,3297400,3710700,3951600,4360300,263.0,HAMILTON COUNTY,Cleves,OH03106,CLEVES,"3,418",0,1,0.0,0.0,0,0,0,1,0,0.0
2114,164,77533,45242,Blue Ash,OH,Cincinnati,HAMILTON COUNTY,4791,3050700,2904900,2860500,2826100,2797300,2895800,2957500,3000000,3297400,3710700,3951600,4360300,264.0,HAMILTON COUNTY,Deer Park,OH03107,DEER PARK,"5,665",6,51,0.0,1.0,0,5,4,44,3,0.0
2115,164,77533,45242,Blue Ash,OH,Cincinnati,HAMILTON COUNTY,4791,3050700,2904900,2860500,2826100,2797300,2895800,2957500,3000000,3297400,3710700,3951600,4360300,269.0,HAMILTON COUNTY,Forest Park,OH03112,FOREST PARK,"18,665",50,435,1.0,7.0,20,22,70,345,20,1.0
2116,164,77533,45242,Blue Ash,OH,Cincinnati,HAMILTON COUNTY,4791,3050700,2904900,2860500,2826100,2797300,2895800,2957500,3000000,3297400,3710700,3951600,4360300,271.0,HAMILTON COUNTY,Greenhills,OH03115,GREENHILLS,"3,584",1,43,0.0,0.0,0,1,4,38,1,0.0
2117,164,77533,45242,Blue Ash,OH,Cincinnati,HAMILTON COUNTY,4791,3050700,2904900,2860500,2826100,2797300,2895800,2957500,3000000,3297400,3710700,3951600,4360300,272.0,HAMILTON COUNTY,Harrison,OH03116,HARRISON,"11,246",6,182,1.0,0.0,5,0,16,157,9,0.0
2118,164,77533,45242,Blue Ash,OH,Cincinnati,HAMILTON COUNTY,4791,3050700,2904900,2860500,2826100,2797300,2895800,2957500,3000000,3297400,3710700,3951600,4360300,277.0,HAMILTON COUNTY,Montgomery,OH03123,MONTGOMERY,"10,638",4,152,0.0,2.0,1,1,8,139,5,0.0
2119,164,77533,45242,Blue Ash,OH,Cincinnati,HAMILTON COUNTY,4791,3050700,2904900,2860500,2826100,2797300,2895800,2957500,3000000,3297400,3710700,3951600,4360300,281.0,HAMILTON COUNTY,Norwood,OH03128,NORWOOD,"19,994",68,895,0.0,15.0,28,25,132,707,56,2.0
2120,164,77533,45242,Blue Ash,OH,Cincinnati,HAMILTON COUNTY,4791,3050700,2904900,2860500,2826100,2797300,2895800,2957500,3000000,3297400,3710700,3951600,4360300,282.0,HAMILTON COUNTY,Reading,OH03129,READING,"10,307",28,291,1.0,4.0,7,16,52,232,7,0.0
2121,164,77533,45242,Blue Ash,OH,Cincinnati,HAMILTON COUNTY,4791,3050700,2904900,2860500,2826100,2797300,2895800,2957500,3000000,3297400,3710700,3951600,4360300,283.0,HAMILTON COUNTY,Springdale,OH03133,SPRINGDALE,"11,203",0,0,0.0,0.0,0,0,0,0,0,0.0
2122,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,77.0,CLERMONT COUNTY,Batavia,OH01301,BATAVIA,"1,656",0,57,0.0,0.0,0,0,7,46,4,0.0
2123,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,78.0,CLERMONT COUNTY,Bethel,OH01302,BETHEL,"2,791",3,87,0.0,0.0,0,3,14,71,2,0.0
2124,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,79.0,CLERMONT COUNTY,Milford,OH01303,MILFORD,"6,910",14,191,0.0,4.0,1,9,22,158,11,0.0
2125,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,80.0,CLERMONT COUNTY,Amelia,OH01304,AMELIA,"4,982",3,63,0.0,0.0,0,3,2,58,3,0.0
2126,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,81.0,CLERMONT COUNTY,Felicity,OH01306,FELICITY,825,3,31,0.0,1.0,0,2,4,26,1,0.0
2127,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,82.0,CLERMONT COUNTY,New Richmond,OH01310,NEW RICHMOND,"2,663",6,61,0.0,0.0,0,6,13,45,3,0.0
2128,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,85.0,CLERMONT COUNTY,Williamsburg,OH01313,WILLIAMSBURG,"2,565",4,58,0.0,1.0,0,3,11,45,2,1.0
2129,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,86.0,CLERMONT COUNTY,Goshen,OH01314,GOSHEN TOWNSHIP,"15,860",7,165,0.0,5.0,1,1,32,118,15,1.0
2130,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,90.0,CLERMONT COUNTY,Loveland,OH03120,LOVELAND,"2,070",2,18,0.0,1.0,0,1,4,13,1,0.0
2131,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,258.0,CLERMONT COUNTY,Milford,OH01303,MILFORD,29,0,1,0.0,0.0,0,0,0,1,0,0.0
2132,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,275.0,CLERMONT COUNTY,Loveland,OH03120,LOVELAND,"9,953",10,86,0.0,5.0,1,4,19,61,6,1.0
2133,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,416.0,CLERMONT COUNTY,Goshen,OH05018,GOSHEN TOWNSHIP,"3,072",3,55,0.0,2.0,0,1,6,44,5,1.0
2134,165,77440,45102,Amelia,OH,Cincinnati,CLERMONT COUNTY,4792,1827100,1704600,1620200,1645500,1579700,1551600,1601800,1627300,1686900,1753600,1889400,1974800,643.0,CLERMONT COUNTY,Loveland,OH03120,LOVELAND,823,0,7,0.0,0.0,0,0,2,5,0,0.0
2135,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,530.0,SUMMIT COUNTY,Tallmadge,OH07713,TALLMADGE,287,0,5,0.0,0.0,0,0,1,4,0,0.0
2136,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,583.0,SUMMIT COUNTY,Akron,OH07701,AKRON,"197,412","1,377","8,360",42.0,209.0,395,731,"2,301","5,304",755,103.0
2137,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,584.0,SUMMIT COUNTY,Barberton,OH07702,BARBERTON,"26,050",103,881,1.0,19.0,14,69,158,682,41,8.0
2138,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,585.0,SUMMIT COUNTY,Cuyahoga Falls,OH07703,CUYAHOGA FALLS,"49,145",49,"1,209",2.0,18.0,8,21,143,"1,027",39,1.0
2139,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,586.0,SUMMIT COUNTY,Hudson,OH07705,HUDSON,"22,248",12,114,0.0,2.0,1,9,36,76,2,4.0
2140,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,588.0,SUMMIT COUNTY,Macedonia,OH07707,MACEDONIA,"12,027",5,206,0.0,1.0,1,3,14,189,3,1.0
2141,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,590.0,SUMMIT COUNTY,Northfield,OH07709,NORTHFIELD,"3,669",5,39,0.0,0.0,1,4,4,32,3,0.0
2142,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,592.0,SUMMIT COUNTY,Stow,OH07712,STOW,"34,692",32,690,1.0,19.0,6,6,102,584,4,0.0
2143,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,593.0,SUMMIT COUNTY,Tallmadge,OH07713,TALLMADGE,"17,242",18,329,0.0,6.0,8,4,54,263,12,5.0
2144,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,594.0,SUMMIT COUNTY,Twinsburg,OH07714,TWINSBURG,"18,891",18,111,2.0,0.0,4,12,9,99,3,0.0
2145,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,595.0,SUMMIT COUNTY,Munroe Falls,OH07717,MUNROE FALLS,"5,051",1,39,0.0,0.0,0,1,7,32,0,0.0
2146,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,596.0,SUMMIT COUNTY,Peninsula,OH07718,PENINSULA,563,0,22,0.0,0.0,0,0,2,19,1,0.0
2147,166,77120,44306,Akron,OH,Akron,SUMMIT COUNTY,4807,785000,685400,529300,440600,436900,342100,371200,371300,384800,392100,417200,489300,600.0,SUMMIT COUNTY,Copley,OH07727,COPLEY TOWNSHIP,"17,280",15,163,1.0,1.0,2,11,24,133,6,0.0
2148,167,76562,43160,Washington Court House,OH,Washington Court House,FAYETTE COUNTY,4816,1257400,1218200,1176400,1108600,1026600,975100,997100,1055100,1072300,1135800,1214000,1288800,195.0,FAYETTE COUNTY,Washington Court House,OH02401,WASHINGTON COURT HO,"14,136",41,548,0.0,16.0,14,11,79,459,10,4.0
2149,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,530.0,SUMMIT COUNTY,Tallmadge,OH07713,TALLMADGE,287,0,5,0.0,0.0,0,0,1,4,0,0.0
2150,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,583.0,SUMMIT COUNTY,Akron,OH07701,AKRON,"197,412","1,377","8,360",42.0,209.0,395,731,"2,301","5,304",755,103.0
2151,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,584.0,SUMMIT COUNTY,Barberton,OH07702,BARBERTON,"26,050",103,881,1.0,19.0,14,69,158,682,41,8.0
2152,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,585.0,SUMMIT COUNTY,Cuyahoga Falls,OH07703,CUYAHOGA FALLS,"49,145",49,"1,209",2.0,18.0,8,21,143,"1,027",39,1.0
2153,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,586.0,SUMMIT COUNTY,Hudson,OH07705,HUDSON,"22,248",12,114,0.0,2.0,1,9,36,76,2,4.0
2154,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,588.0,SUMMIT COUNTY,Macedonia,OH07707,MACEDONIA,"12,027",5,206,0.0,1.0,1,3,14,189,3,1.0
2155,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,590.0,SUMMIT COUNTY,Northfield,OH07709,NORTHFIELD,"3,669",5,39,0.0,0.0,1,4,4,32,3,0.0
2156,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,592.0,SUMMIT COUNTY,Stow,OH07712,STOW,"34,692",32,690,1.0,19.0,6,6,102,584,4,0.0
2157,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,593.0,SUMMIT COUNTY,Tallmadge,OH07713,TALLMADGE,"17,242",18,329,0.0,6.0,8,4,54,263,12,5.0
2158,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,594.0,SUMMIT COUNTY,Twinsburg,OH07714,TWINSBURG,"18,891",18,111,2.0,0.0,4,12,9,99,3,0.0
2159,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,595.0,SUMMIT COUNTY,Munroe Falls,OH07717,MUNROE FALLS,"5,051",1,39,0.0,0.0,0,1,7,32,0,0.0
2160,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,596.0,SUMMIT COUNTY,Peninsula,OH07718,PENINSULA,563,0,22,0.0,0.0,0,0,2,19,1,0.0
2161,168,77083,44236,Hudson,OH,Akron,SUMMIT COUNTY,4853,3553100,3401900,3299100,3132000,3184800,3199300,3311800,3391700,3502700,3692300,3940600,4070100,600.0,SUMMIT COUNTY,Copley,OH07727,COPLEY TOWNSHIP,"17,280",15,163,1.0,1.0,2,11,24,133,6,0.0
2162,169,77039,44139,Solon,OH,Cleveland-Elyria,CUYAHOGA COUNTY,4863,3248600,3055300,2909800,2810700,2746700,2806500,2868200,3008000,3030200,3111300,3304500,3460100,117.0,CUYAHOGA COUNTY,Cleveland,OHCLP00,CLEVELAND,"385,351","5,999","18,944",107.0,497.0,"2,697","2,698","5,853","9,696","3,395",253.0
2163,169,77039,44139,Solon,OH,Cleveland-Elyria,CUYAHOGA COUNTY,4863,3248600,3055300,2909800,2810700,2746700,2806500,2868200,3008000,3030200,3111300,3304500,3460100,119.0,CUYAHOGA COUNTY,Bay Village,OH01801,BAY VILLAGE,"15,327",2,73,0.0,1.0,0,1,11,61,1,0.0
2164,169,77039,44139,Solon,OH,Cleveland-Elyria,CUYAHOGA COUNTY,4863,3248600,3055300,2909800,2810700,2746700,2806500,2868200,3008000,3030200,3111300,3304500,3460100,120.0,CUYAHOGA COUNTY,Bedford,OH01803,BEDFORD,"12,641",25,228,1.0,1.0,16,7,50,146,32,0.0
2165,169,77039,44139,Solon,OH,Cleveland-Elyria,CUYAHOGA COUNTY,4863,3248600,3055300,2909800,2810700,2746700,2806500,2868200,3008000,3030200,3111300,3304500,3460100,122.0,CUYAHOGA COUNTY,Berea,OH01806,BEREA,"18,871",8,140,0.0,1.0,1,6,27,105,8,2.0
