,Unnamed: 0_x,County_x,City,AGENCY NAME_x,POPULATION_x,VIOLENT CRIME_x,PROPERTY CRIME_x,MURDER_x,RAPE_x,ROBBERY_x,AGGRAVATED ASSAULT_x,BURGLARY_x,LARCENY_x,MTR VEHICLE THEFT_x,ARSON_x,Unnamed: 0_y,County_y,ORI,AGENCY NAME_y,POPULATION_y,VIOLENT CRIME_y,PROPERTY CRIME_y,MURDER_y,RAPE_y,ROBBERY_y,AGGRAVATED ASSAULT_y,BURGLARY_y,LARCENY_y,MTR VEHICLE THEFT_y,ARSON_y
199,397.0,MAHONING COUNTY,Austintown,AUSTINTOWN,"35,680",52,818,0.0,9.0,13,30,114,674,30,0.0,405.0,MAHONING COUNTY,OH05001,AUSTINTOWN,"35,303",62,789,0.0,9.0,14,39,109,659,21,1.0
200,399.0,MAHONING COUNTY,Canfield,CANFIELD,"7,323",1,60,0.0,1.0,0,0,8,52,0,0.0,407.0,MAHONING COUNTY,OH05004,CANFIELD,"7,246",3,46,0.0,1.0,0,2,10,36,0,2.0
201,403.0,MAHONING COUNTY,Struthers,STRUTHERS,"10,314",27,244,0.0,1.0,8,18,75,161,8,0.0,411.0,MAHONING COUNTY,OH05008,STRUTHERS,"10,228",15,216,0.0,1.0,4,10,58,148,10,0.0
202,404.0,MAHONING COUNTY,Craig Beach,CRAIG BEACH,"1,137",0,3,0.0,0.0,0,0,0,3,0,0.0,412.0,MAHONING COUNTY,OH05011,CRAIG BEACH,"1,129",1,6,0.0,1.0,0,0,1,4,1,0.0
203,408.0,MAHONING COUNTY,New Springfield,SPRINGFIELD TOWNSHIP,"6,446",3,76,0.0,2.0,0,1,32,40,4,0.0,,,,,,,,,,,,,,,
204,418.0,MEDINA COUNTY,Brunswick,BRUNSWICK,"34,774",25,224,0.0,1.0,0,24,28,182,14,1.0,425.0,MEDINA COUNTY,OH05201,BRUNSWICK,"34,838",21,194,1.0,2.0,4,14,22,161,11,0.0
205,419.0,MEDINA COUNTY,Medina,MEDINA,"26,280",13,119,1.0,5.0,1,6,12,107,0,0.0,426.0,MEDINA COUNTY,OH05202,MEDINA,"26,199",17,324,1.0,5.0,5,6,55,269,0,0.0
206,420.0,MEDINA COUNTY,Wadsworth,WADSWORTH,"21,910",24,479,0.0,7.0,2,15,40,436,3,4.0,427.0,MEDINA COUNTY,OH05203,WADSWORTH,"23,388",24,333,0.0,4.0,1,19,28,301,4,1.0
207,422.0,MEDINA COUNTY,Lodi,LODI,"2,770",0,1,0.0,0.0,0,0,1,0,0,0.0,,,,,,,,,,,,,,,
208,423.0,MEDINA COUNTY,Spencer,SPENCER,766,0,6,0.0,0.0,0,0,0,6,0,0.0,429.0,MEDINA COUNTY,OH05210,SPENCER,777,2,6,0.0,1.0,0,1,1,5,0,0.0
209,424.0,MEDINA COUNTY,Hinckley,HINCKLEY TOWNSHIP,"8,041",6,28,2.0,0.0,0,4,15,13,0,0.0,430.0,MEDINA COUNTY,OH05212,HINCKLEY TOWNSHIP,"7,970",1,17,0.0,0.0,0,1,3,13,1,0.0
210,437.0,MERCER COUNTY,Coldwater,COLDWATER,"4,501",0,20,0.0,0.0,0,0,2,17,1,0.0,443.0,MERCER COUNTY,OH05404,COLDWATER,"4,519",3,53,0.0,3.0,0,0,6,47,0,0.0
211,438.0,MERCER COUNTY,Fort Recovery,FORT RECOVERY,"1,430",1,6,0.0,1.0,0,0,0,6,0,0.0,444.0,MERCER COUNTY,OH05405,FORT RECOVERY,"1,436",1,12,0.0,0.0,0,1,3,8,1,0.0
212,439.0,MERCER COUNTY,Rockford,ROCKFORD,"1,105",2,6,0.0,1.0,1,0,2,4,0,0.0,445.0,MERCER COUNTY,OH05408,ROCKFORD,"1,099",0,4,0.0,0.0,0,0,0,4,0,0.0
213,441.0,MIAMI COUNTY,Piqua,PIQUA,"20,845",39,882,1.0,19.0,13,6,135,728,19,7.0,448.0,MIAMI COUNTY,OH05502,PIQUA,"20,973",54,819,1.0,33.0,11,9,120,681,18,2.0
214,442.0,MIAMI COUNTY,Tipp City,TIPP CITY,"9,941",7,181,0.0,1.0,1,5,23,148,10,1.0,449.0,MIAMI COUNTY,OH05503,TIPP CITY,"9,957",4,140,0.0,4.0,0,0,11,119,10,4.0
215,443.0,MIAMI COUNTY,Troy,TROY,"25,745",22,724,0.0,13.0,3,6,145,567,12,6.0,450.0,MIAMI COUNTY,OH05504,TROY,"25,865",38,502,1.0,20.0,6,11,60,434,8,0.0
216,444.0,MIAMI COUNTY,Covington,COVINGTON,"2,633",3,29,0.0,0.0,2,1,2,27,0,0.0,451.0,MIAMI COUNTY,OH05506,COVINGTON,"2,637",3,16,0.0,0.0,0,3,2,14,0,0.0
217,449.0,MONTGOMERY COUNTY,Dayton,DAYTON,"140,260","1,402","7,235",36.0,133.0,496,737,"2,269","4,252",714,80.0,456.0,DAYTON,OH05702,DAYTON,"140,171","1,232","6,083",30.0,122.0,393,687,"1,779","3,688",616,26.0
218,450.0,MONTGOMERY COUNTY,Centerville,CENTERVILLE,"23,851",13,352,0.0,0.0,3,10,41,290,21,0.0,251.0,DAYTON,OH05701,CENTERVILLE,2,0,0,0.0,0.0,0,0,0,0,0,0.0
219,450.0,MONTGOMERY COUNTY,Centerville,CENTERVILLE,"23,851",13,352,0.0,0.0,3,10,41,290,21,0.0,457.0,DAYTON,OH05701,CENTERVILLE,"23,780",14,373,0.0,2.0,4,8,30,327,16,0.0
220,451.0,MONTGOMERY COUNTY,Germantown,GERMANTOWN,"5,495",6,40,0.0,0.0,0,6,5,34,1,0.0,458.0,DAYTON,OH05703,GERMANTOWN,"5,477",4,68,0.0,2.0,1,1,15,49,4,0.0
221,452.0,MONTGOMERY COUNTY,Kettering,KETTERING,"54,915",73,"1,000",0.0,26.0,26,21,221,726,53,10.0,252.0,DAYTON,OH05705,KETTERING,471,0,8,0.0,0.0,0,0,2,6,0,0.0
222,452.0,MONTGOMERY COUNTY,Kettering,KETTERING,"54,915",73,"1,000",0.0,26.0,26,21,221,726,53,10.0,459.0,DAYTON,OH05705,KETTERING,"54,681",70,852,0.0,23.0,26,21,190,610,52,3.0
223,454.0,MONTGOMERY COUNTY,Miamisburg,MIAMISBURG,"20,000",20,228,0.0,4.0,12,4,40,178,10,1.0,461.0,DAYTON,OH05708,MIAMISBURG,"19,928",14,257,0.0,4.0,2,8,46,204,7,3.0
224,456.0,MONTGOMERY COUNTY,Clayton,CLAYTON,"13,129",6,135,0.0,0.0,3,3,27,97,11,0.0,463.0,DAYTON,OH05711,CLAYTON,"13,149",5,118,0.0,0.0,4,1,17,92,9,0.0
225,469.0,MONTGOMERY COUNTY,Clayton,CLAY TOWNSHIP,"4,217",2,20,0.0,2.0,0,0,6,14,0,0.0,463.0,DAYTON,OH05711,CLAYTON,"13,149",5,118,0.0,0.0,4,1,17,92,9,0.0
226,457.0,MONTGOMERY COUNTY,Trotwood,TROTWOOD,"24,024",90,962,11.0,20.0,37,22,341,506,115,11.0,464.0,DAYTON,OH05712,TROTWOOD,"24,308",69,891,3.0,15.0,35,16,257,489,145,6.0
227,458.0,MONTGOMERY COUNTY,Vandalia,VANDALIA,"15,073",14,328,0.0,2.0,9,3,63,232,33,3.0,465.0,DAYTON,OH05713,VANDALIA,"15,022",26,310,0.0,10.0,11,5,66,219,25,2.0
228,461.0,MONTGOMERY COUNTY,Brookville,BROOKVILLE,"5,902",7,59,0.0,5.0,1,1,15,43,1,0.0,468.0,DAYTON,OH05716,BROOKVILLE,"5,896",6,67,0.0,3.0,3,0,15,47,5,0.0
229,477.0,MUSKINGUM COUNTY,Zanesville,ZANESVILLE,"25,494",93,"1,288",0.0,18.0,28,47,230,"1,036",22,10.0,484.0,MUSKINGUM COUNTY,OH06001,ZANESVILLE,"25,457",100,"1,157",0.0,19.0,21,60,203,897,57,16.0
230,478.0,MUSKINGUM COUNTY,Dresden,DRESDEN,"1,736",2,0,0.0,0.0,0,2,0,0,0,0.0,485.0,MUSKINGUM COUNTY,OH06003,DRESDEN,"1,707",0,5,0.0,0.0,0,0,1,4,0,0.0
231,479.0,MUSKINGUM COUNTY,Frazeysburg,FRAZEYSBURG,"1,321",1,16,0.0,1.0,0,0,1,12,3,0.0,486.0,MUSKINGUM COUNTY,OH06004,FRAZEYSBURG,"1,294",1,9,0.0,0.0,0,1,4,5,0,0.0
232,480.0,MUSKINGUM COUNTY,New Concord,NEW CONCORD,"2,317",0,15,0.0,0.0,0,0,1,14,0,0.0,487.0,MUSKINGUM COUNTY,OH06006,NEW CONCORD,"2,337",0,7,0.0,0.0,0,0,0,7,0,0.0
233,481.0,MUSKINGUM COUNTY,Roseville,ROSEVILLE,755,3,14,0.0,0.0,0,3,4,9,1,0.0,488.0,MUSKINGUM COUNTY,OH06009,ROSEVILLE,763,1,10,0.0,1.0,0,0,2,6,2,0.0
234,481.0,MUSKINGUM COUNTY,Roseville,ROSEVILLE,755,3,14,0.0,0.0,0,3,4,9,1,0.0,502.0,MUSKINGUM COUNTY,OH06009,ROSEVILLE,"1,083",3,12,0.0,1.0,1,1,2,8,2,0.0
235,486.0,OTTAWA COUNTY,Oak Harbor,OAK HARBOR,"2,705",1,42,0.0,1.0,0,0,5,37,0,0.0,493.0,OTTAWA COUNTY,OH06201,OAK HARBOR,"2,731",1,36,0.0,1.0,0,0,8,28,0,0.0
236,487.0,OTTAWA COUNTY,Port Clinton,PORT CLINTON,"5,939",13,170,0.0,8.0,2,3,38,129,3,1.0,494.0,OTTAWA COUNTY,OH06202,PORT CLINTON,"5,928",21,170,0.0,12.0,3,6,31,126,13,0.0
237,488.0,OTTAWA COUNTY,Genoa,GENOA,"2,301",1,5,0.0,0.0,0,1,0,5,0,0.0,495.0,OTTAWA COUNTY,OH06205,GENOA,"2,276",1,7,0.0,0.0,0,1,2,5,0,1.0
238,489.0,OTTAWA COUNTY,Marblehead,MARBLEHEAD,885,0,2,0.0,0.0,0,0,0,2,0,0.0,,,,,,,,,,,,,,,
239,490.0,OTTAWA COUNTY,Put in Bay,PUT-IN-BAY,136,3,1,0.0,0.0,0,3,0,1,0,0.0,496.0,OTTAWA COUNTY,OH06207,PUT-IN-BAY,135,0,1,0.0,0.0,0,0,0,0,1,0.0
240,494.0,PAULDING COUNTY,Paulding,PAULDING COUNTY SHERIFF,"13,259",14,138,1.0,7.0,1,5,39,99,0,0.0,,,,,,,,,,,,,,,
241,496.0,PERRY COUNTY,Crooksville,CROOKSVILLE,"2,491",0,2,0.0,0.0,0,0,0,1,1,0.0,503.0,PERRY COUNTY,OH06401,CROOKSVILLE,"2,491",0,0,0.0,0.0,0,0,0,0,0,0.0
242,497.0,PERRY COUNTY,New Lexington,NEW LEXINGTON,"4,721",12,188,0.0,5.0,1,6,34,149,5,0.0,504.0,PERRY COUNTY,OH06402,NEW LEXINGTON,"4,716",11,134,0.0,6.0,1,4,14,112,8,1.0
243,500.0,PERRY COUNTY,Somerset,SOMERSET,"1,461",0,4,0.0,0.0,0,0,0,4,0,0.0,508.0,PERRY COUNTY,OH06411,SOMERSET,"1,460",0,4,0.0,0.0,0,0,1,3,0,0.0
244,501.0,PERRY COUNTY,Thornville,THORNVILLE,997,0,12,0.0,0.0,0,0,0,12,0,0.0,509.0,PERRY COUNTY,OH06412,THORNVILLE,997,0,3,0.0,0.0,0,0,1,2,0,0.0
245,503.0,PICKAWAY COUNTY,Circleville,CIRCLEVILLE,"13,930",37,674,0.0,5.0,12,20,97,569,8,0.0,511.0,PICKAWAY COUNTY,OH06501,CIRCLEVILLE,"13,972",57,714,0.0,13.0,21,23,136,550,28,4.0
246,504.0,PICKAWAY COUNTY,Ashville,ASHVILLE,"4,207",1,67,0.0,1.0,0,0,15,49,3,0.0,512.0,PICKAWAY COUNTY,OH06502,ASHVILLE,"4,211",3,53,1.0,0.0,1,1,9,40,4,0.0
247,505.0,PICKAWAY COUNTY,Commercial Point,COMMERCIAL POINT,"1,616",2,10,0.0,2.0,0,0,0,9,1,0.0,,,,,,,,,,,,,,,
248,511.0,PORTAGE COUNTY,Aurora,AURORA,"15,897",11,168,0.0,2.0,5,4,9,157,2,0.0,519.0,PORTAGE COUNTY,OH06701,AURORA,"15,932",3,187,0.0,0.0,1,2,17,168,2,0.0
249,512.0,PORTAGE COUNTY,Garrettsville,GARRETTSVILLE,"2,326",0,9,0.0,0.0,0,0,1,8,0,0.0,520.0,PORTAGE COUNTY,OH06702,GARRETTSVILLE,"2,321",0,20,0.0,0.0,0,0,1,17,2,0.0
250,513.0,PORTAGE COUNTY,Kent,KENT,"29,995",67,496,1.0,0.0,13,53,95,385,16,2.0,521.0,PORTAGE COUNTY,OH06703,KENT,"30,270",44,451,0.0,1.0,11,32,75,359,17,1.0
251,514.0,PORTAGE COUNTY,Windham,WINDHAM,"2,201",3,32,0.0,0.0,1,2,6,26,0,0.0,522.0,PORTAGE COUNTY,OH06706,WINDHAM,"2,199",4,36,0.0,0.0,0,4,10,24,2,0.0
252,516.0,PORTAGE COUNTY,Hiram,HIRAM,"1,238",0,1,0.0,0.0,0,0,0,1,0,0.0,524.0,PORTAGE COUNTY,OH06708,HIRAM,"1,164",3,0,0.0,1.0,0,2,0,0,0,0.0
253,518.0,PORTAGE COUNTY,Streetsboro,STREETSBORO,"16,364",6,244,0.0,0.0,1,5,28,207,9,1.0,526.0,PORTAGE COUNTY,OH06712,STREETSBORO,"16,308",11,343,0.0,2.0,5,4,24,309,10,0.0
254,521.0,PORTAGE COUNTY,Mogadore,MOGADORE,"1,030",0,11,0.0,0.0,0,0,2,8,1,0.0,529.0,PORTAGE COUNTY,OH07708,MOGADORE,"1,002",0,12,0.0,0.0,0,0,3,9,0,0.0
255,521.0,PORTAGE COUNTY,Mogadore,MOGADORE,"1,030",0,11,0.0,0.0,0,0,2,8,1,0.0,589.0,PORTAGE COUNTY,OH07708,MOGADORE,"2,827",0,37,0.0,0.0,0,0,9,27,1,0.0
256,524.0,PREBLE COUNTY,Camden,CAMDEN,"1,955",0,4,0.0,0.0,0,0,0,4,0,0.0,532.0,PREBLE COUNTY,OH06802,CAMDEN,"1,951",0,2,0.0,0.0,0,0,0,2,0,0.0
257,526.0,PREBLE COUNTY,West Alexandria,WEST ALEXANDRIA,"1,334",1,23,0.0,0.0,0,1,7,15,1,0.0,534.0,PREBLE COUNTY,OH06809,WEST ALEXANDRIA,"1,339",1,13,0.0,1.0,0,0,4,9,0,0.0
258,528.0,PUTNAM COUNTY,Ottawa,OTTAWA,"4,385",3,7,0.0,0.0,0,3,2,5,0,0.0,536.0,PUTNAM COUNTY,OH06901,OTTAWA,"4,394",6,14,0.0,2.0,0,4,0,13,1,0.0
259,529.0,PUTNAM COUNTY,Columbus Grove,COLUMBUS GROVE,"2,052",1,1,0.0,1.0,0,0,0,1,0,0.0,537.0,PUTNAM COUNTY,OH06904,COLUMBUS GROVE,"2,077",0,1,0.0,0.0,0,0,0,1,0,0.0
260,530.0,PUTNAM COUNTY,Leipsic,LEIPSIC,"2,021",1,15,0.0,0.0,0,1,3,11,1,0.0,538.0,PUTNAM COUNTY,OH06911,LEIPSIC,"2,022",1,12,0.0,0.0,0,1,4,8,0,0.0
261,532.0,PUTNAM COUNTY,Pandora,PANDORA,"1,146",0,4,0.0,0.0,0,0,0,4,0,0.0,540.0,PUTNAM COUNTY,OH06914,PANDORA,"1,146",0,3,0.0,0.0,0,0,1,2,0,0.0
262,535.0,RICHLAND COUNTY,Mansfield,MANSFIELD,"46,656",209,"2,605",3.0,58.0,63,85,679,"1,805",121,26.0,543.0,RICHLAND COUNTY,OH07001,MANSFIELD,"46,507",248,"2,392",7.0,45.0,75,121,569,"1,745",78,19.0
263,538.0,RICHLAND COUNTY,Plymouth,PLYMOUTH,914,1,6,0.0,1.0,0,0,2,4,0,0.0,,,,,,,,,,,,,,,
264,540.0,RICHLAND COUNTY,Bellville,BELLVILLE,"1,863",1,29,0.0,1.0,0,0,3,25,1,0.0,548.0,RICHLAND COUNTY,OH07005,BELLVILLE,"1,864",0,18,0.0,0.0,0,0,2,15,1,0.0
265,541.0,RICHLAND COUNTY,Lexington,LEXINGTON,"4,715",0,5,0.0,0.0,0,0,0,5,0,0.0,549.0,RICHLAND COUNTY,OH07007,LEXINGTON,"4,686",0,9,0.0,0.0,0,0,1,8,0,1.0
266,543.0,ROSS COUNTY,Chillicothe,CHILLICOTHE,"21,692",94,"1,747",0.0,8.0,34,52,350,"1,355",42,2.0,551.0,ROSS COUNTY,OH07101,CHILLICOTHE,"21,695",93,"1,496",0.0,14.0,28,51,284,"1,160",52,6.0
267,545.0,SANDUSKY COUNTY,Bellevue,BELLEVUE,"4,411",0,7,0.0,0.0,0,0,1,5,1,0.0,,,,,,,,,,,,,,,
268,546.0,SANDUSKY COUNTY,Clyde,CLYDE,"6,233",3,148,0.0,0.0,2,1,39,108,1,1.0,553.0,SANDUSKY COUNTY,OH07202,CLYDE,"6,191",4,116,0.0,0.0,0,4,21,92,3,1.0
269,547.0,SANDUSKY COUNTY,Fremont,FREMONT,"16,215",32,842,2.0,0.0,11,19,155,668,19,0.0,554.0,SANDUSKY COUNTY,OH07203,FREMONT,"16,241",31,866,1.0,2.0,12,16,151,699,16,0.0
270,553.0,SENECA COUNTY,Fostoria,FOSTORIA,"9,183",7,29,0.0,2.0,2,3,7,21,1,0.0,,,,,,,,,,,,,,,
271,554.0,SENECA COUNTY,Tiffin,TIFFIN,"17,637",13,418,0.0,5.0,3,5,76,328,14,0.0,561.0,SENECA COUNTY,OH07402,TIFFIN,"17,481",18,390,0.0,2.0,4,12,55,331,4,1.0
272,556.0,SHELBY COUNTY,Sidney,SIDNEY,"20,797",45,926,0.0,16.0,16,13,206,699,21,3.0,563.0,SHELBY COUNTY,OH07501,SIDNEY,"20,466",42,822,3.0,24.0,9,6,162,641,19,6.0
273,557.0,SHELBY COUNTY,Fort Loramie,FORT LORAMIE,"1,493",0,5,0.0,0.0,0,0,0,4,1,0.0,564.0,SHELBY COUNTY,OH07504,FORT LORAMIE,"1,500",0,2,0.0,0.0,0,0,0,1,1,0.0
274,559.0,STARK COUNTY,Canton,CANTON,"71,652",677,"3,664",8.0,77.0,171,421,951,"2,474",239,18.0,566.0,STARK COUNTY,OH07604,CANTON,"71,031",836,"3,766",16.0,97.0,188,535,"1,008","2,512",246,12.0
275,561.0,STARK COUNTY,Alliance,ALLIANCE,"21,973",99,769,0.0,13.0,11,75,149,601,19,8.0,421.0,STARK COUNTY,OH07601,ALLIANCE,35,0,1,0.0,0.0,0,0,0,1,0,0.0
276,561.0,STARK COUNTY,Alliance,ALLIANCE,"21,973",99,769,0.0,13.0,11,75,149,601,19,8.0,568.0,STARK COUNTY,OH07601,ALLIANCE,"21,803",75,799,0.0,14.0,11,50,109,649,41,6.0
277,562.0,STARK COUNTY,Brewster,BREWSTER,"2,169",0,20,0.0,0.0,0,0,2,17,1,0.0,569.0,STARK COUNTY,OH07602,BREWSTER,"2,154",0,14,0.0,0.0,0,0,2,12,0,1.0
278,563.0,STARK COUNTY,Canal Fulton,CANAL FULTON,"5,489",2,73,0.0,2.0,0,0,14,56,3,0.0,570.0,STARK COUNTY,OH07603,CANAL FULTON,"5,428",2,75,0.0,1.0,0,1,26,47,2,0.0
279,565.0,STARK COUNTY,Hartville,HARTVILLE,"2,974",1,53,0.0,0.0,1,0,8,45,0,0.0,572.0,STARK COUNTY,OH07606,HARTVILLE,"3,030",2,78,0.0,0.0,0,2,1,77,0,1.0
280,566.0,STARK COUNTY,Louisville,LOUISVILLE,"9,115",14,114,0.0,2.0,2,10,24,84,6,0.0,573.0,STARK COUNTY,OH07607,LOUISVILLE,"9,373",2,123,0.0,0.0,0,2,22,98,3,1.0
281,567.0,STARK COUNTY,Minerva,MINERVA,"1,944",3,24,1.0,0.0,0,2,0,23,1,0.0,65.0,STARK COUNTY,OH07609,MINERVA,"1,729",1,16,0.0,0.0,0,1,3,12,1,0.0
282,567.0,STARK COUNTY,Minerva,MINERVA,"1,944",3,24,1.0,0.0,0,2,0,23,1,0.0,109.0,STARK COUNTY,OH07609,MINERVA,2,0,0,0.0,0.0,0,0,0,0,0,0.0
283,567.0,STARK COUNTY,Minerva,MINERVA,"1,944",3,24,1.0,0.0,0,2,0,23,1,0.0,574.0,STARK COUNTY,OH07609,MINERVA,"1,931",1,20,0.0,0.0,0,1,4,14,2,0.0
284,568.0,STARK COUNTY,Navarre,NAVARRE,"1,916",0,19,0.0,0.0,0,0,4,15,0,0.0,575.0,STARK COUNTY,OH07610,NAVARRE,"1,901",1,22,0.0,0.0,0,1,3,18,1,0.0
285,569.0,STARK COUNTY,North Canton,NORTH CANTON,"17,435",9,271,0.0,3.0,2,4,44,219,8,1.0,576.0,STARK COUNTY,OH07611,NORTH CANTON,"17,348",12,281,0.0,4.0,3,5,41,232,8,0.0
286,570.0,STARK COUNTY,Beach City,BEACH CITY,"1,007",0,0,0.0,0.0,0,0,0,0,0,0.0,577.0,STARK COUNTY,OH07612,BEACH CITY,989,0,6,0.0,0.0,0,0,1,4,1,0.0
287,574.0,STARK COUNTY,Magnolia,MAGNOLIA,714,1,33,0.0,0.0,0,1,10,20,3,0.0,66.0,STARK COUNTY,OH07630,MAGNOLIA,258,0,4,0.0,0.0,0,0,1,3,0,0.0
288,574.0,STARK COUNTY,Magnolia,MAGNOLIA,714,1,33,0.0,0.0,0,1,10,20,3,0.0,581.0,STARK COUNTY,OH07630,MAGNOLIA,714,1,13,0.0,1.0,0,0,2,10,1,0.0
289,576.0,SUMMIT COUNTY,Akron,AKRON,"197,257","1,216","8,646",34.0,212.0,415,555,"2,483","5,483",680,94.0,583.0,SUMMIT COUNTY,OH07701,AKRON,"197,412","1,377","8,360",42.0,209.0,395,731,"2,301","5,304",755,103.0
290,577.0,SUMMIT COUNTY,Barberton,BARBERTON,"26,172",75,799,0.0,17.0,10,48,145,614,40,3.0,584.0,SUMMIT COUNTY,OH07702,BARBERTON,"26,050",103,881,1.0,19.0,14,69,158,682,41,8.0
291,578.0,SUMMIT COUNTY,Cuyahoga Falls,CUYAHOGA FALLS,"49,064",67,"1,143",0.0,24.0,14,29,116,977,50,5.0,585.0,SUMMIT COUNTY,OH07703,CUYAHOGA FALLS,"49,145",49,"1,209",2.0,18.0,8,21,143,"1,027",39,1.0
292,579.0,SUMMIT COUNTY,Hudson,HUDSON,"22,470",4,92,0.0,1.0,0,3,27,62,3,0.0,586.0,SUMMIT COUNTY,OH07705,HUDSON,"22,248",12,114,0.0,2.0,1,9,36,76,2,4.0
293,580.0,SUMMIT COUNTY,Macedonia,MACEDONIA,"11,794",8,197,0.0,1.0,4,3,11,183,3,0.0,588.0,SUMMIT COUNTY,OH07707,MACEDONIA,"12,027",5,206,0.0,1.0,1,3,14,189,3,1.0
294,582.0,SUMMIT COUNTY,Northfield,NORTHFIELD,"3,630",2,46,0.0,0.0,1,1,4,40,2,0.0,590.0,SUMMIT COUNTY,OH07709,NORTHFIELD,"3,669",5,39,0.0,0.0,1,4,4,32,3,0.0
295,585.0,SUMMIT COUNTY,Tallmadge,TALLMADGE,"17,213",23,397,0.0,4.0,9,10,72,310,15,0.0,530.0,SUMMIT COUNTY,OH07713,TALLMADGE,287,0,5,0.0,0.0,0,0,1,4,0,0.0
296,585.0,SUMMIT COUNTY,Tallmadge,TALLMADGE,"17,213",23,397,0.0,4.0,9,10,72,310,15,0.0,593.0,SUMMIT COUNTY,OH07713,TALLMADGE,"17,242",18,329,0.0,6.0,8,4,54,263,12,5.0
297,586.0,SUMMIT COUNTY,Twinsburg,TWINSBURG,"18,888",20,131,1.0,1.0,5,13,19,109,3,1.0,594.0,SUMMIT COUNTY,OH07714,TWINSBURG,"18,891",18,111,2.0,0.0,4,12,9,99,3,0.0
298,588.0,SUMMIT COUNTY,Munroe Falls,MUNROE FALLS,"5,012",2,40,0.0,1.0,0,1,5,35,0,2.0,595.0,SUMMIT COUNTY,OH07717,MUNROE FALLS,"5,051",1,39,0.0,0.0,0,1,7,32,0,0.0
299,589.0,SUMMIT COUNTY,Peninsula,PENINSULA,572,1,27,0.0,0.0,1,0,3,24,0,0.0,596.0,SUMMIT COUNTY,OH07718,PENINSULA,563,0,22,0.0,0.0,0,0,2,19,1,0.0
300,593.0,SUMMIT COUNTY,Copley,COPLEY TOWNSHIP,"17,653",5,108,0.0,2.0,1,2,12,91,5,0.0,600.0,SUMMIT COUNTY,OH07727,COPLEY TOWNSHIP,"17,280",15,163,1.0,1.0,2,11,24,133,6,0.0
301,599.0,TRUMBULL COUNTY,Warren,WARREN,"40,005",228,"1,509",2.0,27.0,90,109,511,905,93,6.0,606.0,TRUMBULL COUNTY,OH07807,WARREN,"39,643",227,"1,608",11.0,32.0,101,83,494,"1,008",106,2.0
302,600.0,TRUMBULL COUNTY,Hubbard,HUBBARD,"7,609",10,133,0.0,0.0,0,10,21,107,5,1.0,607.0,TRUMBULL COUNTY,OH07802,HUBBARD,"7,533",8,110,0.0,3.0,0,5,10,99,1,2.0
303,602.0,TRUMBULL COUNTY,Newton Falls,NEWTON FALLS,"4,628",9,92,0.0,3.0,2,4,17,72,3,0.0,609.0,TRUMBULL COUNTY,OH07805,NEWTON FALLS,"4,567",10,100,0.0,4.0,0,6,18,76,6,0.0
304,603.0,TRUMBULL COUNTY,Niles,NILES,"18,538",53,524,1.0,8.0,21,23,79,431,14,1.0,610.0,TRUMBULL COUNTY,OH07806,NILES,"18,334",55,536,0.0,8.0,12,35,95,424,17,0.0
305,604.0,TRUMBULL COUNTY,Cortland,CORTLAND,"6,894",1,77,0.0,0.0,0,1,15,59,3,0.0,611.0,TRUMBULL COUNTY,OH07808,CORTLAND,"6,844",1,46,0.0,0.0,1,0,6,39,1,0.0
306,606.0,TRUMBULL COUNTY,Lordstown,LORDSTOWN,"3,278",1,5,0.0,1.0,0,0,0,5,0,0.0,614.0,TRUMBULL COUNTY,OH07814,LORDSTOWN,"3,242",3,44,0.0,1.0,0,2,10,31,3,1.0
307,612.0,TRUMBULL COUNTY,Vienna Center,VIENNA TOWNSHIP,"3,817",5,65,0.0,1.0,0,4,15,49,1,0.0,,,,,,,,,,,,,,,
308,614.0,TUSCARAWAS COUNTY,Dennison,DENNISON,"2,638",2,12,0.0,0.0,0,2,0,12,0,0.0,621.0,TUSCARAWAS COUNTY,OH07901,DENNISON,"2,625",2,7,0.0,0.0,0,2,0,6,1,1.0
309,627.0,UNION COUNTY,Plain City,PLAIN CITY,828,0,3,0.0,0.0,0,0,0,3,0,0.0,,,,,,,,,,,,,,,
310,628.0,UNION COUNTY,Marysville,MARYSVILLE,"22,952",7,144,0.0,2.0,1,4,15,123,6,1.0,634.0,UNION COUNTY,OH08001,MARYSVILLE,"23,622",17,290,1.0,4.0,3,9,27,255,8,1.0
311,631.0,VAN WERT COUNTY,Van Wert,VAN WERT,"10,794",29,353,0.0,10.0,1,18,86,262,5,0.0,637.0,VAN WERT COUNTY,OH08101,VAN WERT,"10,713",22,330,1.0,7.0,3,11,56,268,6,0.0
312,638.0,WARREN COUNTY,Franklin,FRANKLIN,"11,782",23,542,1.0,4.0,10,8,136,390,16,0.0,644.0,WARREN COUNTY,OH08301,FRANKLIN,"11,779",31,443,1.0,6.0,13,11,70,359,14,1.0
313,640.0,WARREN COUNTY,Mason,MASON,"33,026",6,330,0.0,3.0,2,1,17,305,8,1.0,647.0,WARREN COUNTY,OH08304,MASON,"33,406",12,357,0.0,5.0,3,4,31,321,5,0.0
314,643.0,WARREN COUNTY,Maineville,MAINEVILLE,992,0,2,0.0,0.0,0,0,1,1,0,0.0,650.0,WARREN COUNTY,OH08311,MAINEVILLE,"1,070",0,1,0.0,0.0,0,0,1,0,0,0.0
