,Unnamed: 0_x,County_x,City,AGENCY NAME_x,POPULATION_x,VIOLENT CRIME_x,PROPERTY CRIME_x,MURDER_x,RAPE_x,ROBBERY_x,AGGRAVATED ASSAULT_x,BURGLARY_x,LARCENY_x,MTR VEHICLE THEFT_x,ARSON_x,Unnamed: 0_y,County_y,ORI,AGENCY NAME_y,POPULATION_y,VIOLENT CRIME_y,PROPERTY CRIME_y,MURDER_y,RAPE_y,ROBBERY_y,AGGRAVATED ASSAULT_y,BURGLARY_y,LARCENY_y,MTR VEHICLE THEFT_y,ARSON_y
239,511,PORTAGE COUNTY,Aurora,AURORA,"15,897",11,168,0,2,5,4,9,157,2,0,519,PORTAGE COUNTY,OH06701,AURORA,"15,932",3,187,0,0,1,2,17,168,2,0
240,512,PORTAGE COUNTY,Garrettsville,GARRETTSVILLE,"2,326",0,9,0,0,0,0,1,8,0,0,520,PORTAGE COUNTY,OH06702,GARRETTSVILLE,"2,321",0,20,0,0,0,0,1,17,2,0
241,513,PORTAGE COUNTY,Kent,KENT,"29,995",67,496,1,0,13,53,95,385,16,2,521,PORTAGE COUNTY,OH06703,KENT,"30,270",44,451,0,1,11,32,75,359,17,1
242,514,PORTAGE COUNTY,Windham,WINDHAM,"2,201",3,32,0,0,1,2,6,26,0,0,522,PORTAGE COUNTY,OH06706,WINDHAM,"2,199",4,36,0,0,0,4,10,24,2,0
243,516,PORTAGE COUNTY,Hiram,HIRAM,"1,238",0,1,0,0,0,0,0,1,0,0,524,PORTAGE COUNTY,OH06708,HIRAM,"1,164",3,0,0,1,0,2,0,0,0,0
244,518,PORTAGE COUNTY,Streetsboro,STREETSBORO,"16,364",6,244,0,0,1,5,28,207,9,1,526,PORTAGE COUNTY,OH06712,STREETSBORO,"16,308",11,343,0,2,5,4,24,309,10,0
245,521,PORTAGE COUNTY,Mogadore,MOGADORE,"1,030",0,11,0,0,0,0,2,8,1,0,529,PORTAGE COUNTY,OH07708,MOGADORE,"1,002",0,12,0,0,0,0,3,9,0,0
246,521,PORTAGE COUNTY,Mogadore,MOGADORE,"1,030",0,11,0,0,0,0,2,8,1,0,589,PORTAGE COUNTY,OH07708,MOGADORE,"2,827",0,37,0,0,0,0,9,27,1,0
247,524,PREBLE COUNTY,Camden,CAMDEN,"1,955",0,4,0,0,0,0,0,4,0,0,532,PREBLE COUNTY,OH06802,CAMDEN,"1,951",0,2,0,0,0,0,0,2,0,0
248,526,PREBLE COUNTY,West Alexandria,WEST ALEXANDRIA,"1,334",1,23,0,0,0,1,7,15,1,0,534,PREBLE COUNTY,OH06809,WEST ALEXANDRIA,"1,339",1,13,0,1,0,0,4,9,0,0
249,528,PUTNAM COUNTY,Ottawa,OTTAWA,"4,385",3,7,0,0,0,3,2,5,0,0,536,PUTNAM COUNTY,OH06901,OTTAWA,"4,394",6,14,0,2,0,4,0,13,1,0
250,529,PUTNAM COUNTY,Columbus Grove,COLUMBUS GROVE,"2,052",1,1,0,1,0,0,0,1,0,0,537,PUTNAM COUNTY,OH06904,COLUMBUS GROVE,"2,077",0,1,0,0,0,0,0,1,0,0
251,530,PUTNAM COUNTY,Leipsic,LEIPSIC,"2,021",1,15,0,0,0,1,3,11,1,0,538,PUTNAM COUNTY,OH06911,LEIPSIC,"2,022",1,12,0,0,0,1,4,8,0,0
252,532,PUTNAM COUNTY,Pandora,PANDORA,"1,146",0,4,0,0,0,0,0,4,0,0,540,PUTNAM COUNTY,OH06914,PANDORA,"1,146",0,3,0,0,0,0,1,2,0,0
253,535,RICHLAND COUNTY,Mansfield,MANSFIELD,"46,656",209,"2,605",3,58,63,85,679,"1,805",121,26,543,RICHLAND COUNTY,OH07001,MANSFIELD,"46,507",248,"2,392",7,45,75,121,569,"1,745",78,19
254,540,RICHLAND COUNTY,Bellville,BELLVILLE,"1,863",1,29,0,1,0,0,3,25,1,0,548,RICHLAND COUNTY,OH07005,BELLVILLE,"1,864",0,18,0,0,0,0,2,15,1,0
255,541,RICHLAND COUNTY,Lexington,LEXINGTON,"4,715",0,5,0,0,0,0,0,5,0,0,549,RICHLAND COUNTY,OH07007,LEXINGTON,"4,686",0,9,0,0,0,0,1,8,0,1
256,543,ROSS COUNTY,Chillicothe,CHILLICOTHE,"21,692",94,"1,747",0,8,34,52,350,"1,355",42,2,551,ROSS COUNTY,OH07101,CHILLICOTHE,"21,695",93,"1,496",0,14,28,51,284,"1,160",52,6
257,546,SANDUSKY COUNTY,Clyde,CLYDE,"6,233",3,148,0,0,2,1,39,108,1,1,553,SANDUSKY COUNTY,OH07202,CLYDE,"6,191",4,116,0,0,0,4,21,92,3,1
258,547,SANDUSKY COUNTY,Fremont,FREMONT,"16,215",32,842,2,0,11,19,155,668,19,0,554,SANDUSKY COUNTY,OH07203,FREMONT,"16,241",31,866,1,2,12,16,151,699,16,0
259,554,SENECA COUNTY,Tiffin,TIFFIN,"17,637",13,418,0,5,3,5,76,328,14,0,561,SENECA COUNTY,OH07402,TIFFIN,"17,481",18,390,0,2,4,12,55,331,4,1
260,556,SHELBY COUNTY,Sidney,SIDNEY,"20,797",45,926,0,16,16,13,206,699,21,3,563,SHELBY COUNTY,OH07501,SIDNEY,"20,466",42,822,3,24,9,6,162,641,19,6
261,557,SHELBY COUNTY,Fort Loramie,FORT LORAMIE,"1,493",0,5,0,0,0,0,0,4,1,0,564,SHELBY COUNTY,OH07504,FORT LORAMIE,"1,500",0,2,0,0,0,0,0,1,1,0
262,559,STARK COUNTY,Canton,CANTON,"71,652",677,"3,664",8,77,171,421,951,"2,474",239,18,566,STARK COUNTY,OH07604,CANTON,"71,031",836,"3,766",16,97,188,535,"1,008","2,512",246,12
263,561,STARK COUNTY,Alliance,ALLIANCE,"21,973",99,769,0,13,11,75,149,601,19,8,421,STARK COUNTY,OH07601,ALLIANCE,35,0,1,0,0,0,0,0,1,0,0
264,561,STARK COUNTY,Alliance,ALLIANCE,"21,973",99,769,0,13,11,75,149,601,19,8,568,STARK COUNTY,OH07601,ALLIANCE,"21,803",75,799,0,14,11,50,109,649,41,6
265,562,STARK COUNTY,Brewster,BREWSTER,"2,169",0,20,0,0,0,0,2,17,1,0,569,STARK COUNTY,OH07602,BREWSTER,"2,154",0,14,0,0,0,0,2,12,0,1
266,563,STARK COUNTY,Canal Fulton,CANAL FULTON,"5,489",2,73,0,2,0,0,14,56,3,0,570,STARK COUNTY,OH07603,CANAL FULTON,"5,428",2,75,0,1,0,1,26,47,2,0
267,565,STARK COUNTY,Hartville,HARTVILLE,"2,974",1,53,0,0,1,0,8,45,0,0,572,STARK COUNTY,OH07606,HARTVILLE,"3,030",2,78,0,0,0,2,1,77,0,1
268,566,STARK COUNTY,Louisville,LOUISVILLE,"9,115",14,114,0,2,2,10,24,84,6,0,573,STARK COUNTY,OH07607,LOUISVILLE,"9,373",2,123,0,0,0,2,22,98,3,1
269,567,STARK COUNTY,Minerva,MINERVA,"1,944",3,24,1,0,0,2,0,23,1,0,65,STARK COUNTY,OH07609,MINERVA,"1,729",1,16,0,0,0,1,3,12,1,0
270,567,STARK COUNTY,Minerva,MINERVA,"1,944",3,24,1,0,0,2,0,23,1,0,109,STARK COUNTY,OH07609,MINERVA,2,0,0,0,0,0,0,0,0,0,0
271,567,STARK COUNTY,Minerva,MINERVA,"1,944",3,24,1,0,0,2,0,23,1,0,574,STARK COUNTY,OH07609,MINERVA,"1,931",1,20,0,0,0,1,4,14,2,0
272,568,STARK COUNTY,Navarre,NAVARRE,"1,916",0,19,0,0,0,0,4,15,0,0,575,STARK COUNTY,OH07610,NAVARRE,"1,901",1,22,0,0,0,1,3,18,1,0
273,569,STARK COUNTY,North Canton,NORTH CANTON,"17,435",9,271,0,3,2,4,44,219,8,1,576,STARK COUNTY,OH07611,NORTH CANTON,"17,348",12,281,0,4,3,5,41,232,8,0
274,570,STARK COUNTY,Beach City,BEACH CITY,"1,007",0,0,0,0,0,0,0,0,0,0,577,STARK COUNTY,OH07612,BEACH CITY,989,0,6,0,0,0,0,1,4,1,0
275,574,STARK COUNTY,Magnolia,MAGNOLIA,714,1,33,0,0,0,1,10,20,3,0,66,STARK COUNTY,OH07630,MAGNOLIA,258,0,4,0,0,0,0,1,3,0,0
276,574,STARK COUNTY,Magnolia,MAGNOLIA,714,1,33,0,0,0,1,10,20,3,0,581,STARK COUNTY,OH07630,MAGNOLIA,714,1,13,0,1,0,0,2,10,1,0
277,576,SUMMIT COUNTY,Akron,AKRON,"197,257","1,216","8,646",34,212,415,555,"2,483","5,483",680,94,583,SUMMIT COUNTY,OH07701,AKRON,"197,412","1,377","8,360",42,209,395,731,"2,301","5,304",755,103
278,577,SUMMIT COUNTY,Barberton,BARBERTON,"26,172",75,799,0,17,10,48,145,614,40,3,584,SUMMIT COUNTY,OH07702,BARBERTON,"26,050",103,881,1,19,14,69,158,682,41,8
279,578,SUMMIT COUNTY,Cuyahoga Falls,CUYAHOGA FALLS,"49,064",67,"1,143",0,24,14,29,116,977,50,5,585,SUMMIT COUNTY,OH07703,CUYAHOGA FALLS,"49,145",49,"1,209",2,18,8,21,143,"1,027",39,1
280,579,SUMMIT COUNTY,Hudson,HUDSON,"22,470",4,92,0,1,0,3,27,62,3,0,586,SUMMIT COUNTY,OH07705,HUDSON,"22,248",12,114,0,2,1,9,36,76,2,4
281,580,SUMMIT COUNTY,Macedonia,MACEDONIA,"11,794",8,197,0,1,4,3,11,183,3,0,588,SUMMIT COUNTY,OH07707,MACEDONIA,"12,027",5,206,0,1,1,3,14,189,3,1
282,582,SUMMIT COUNTY,Northfield,NORTHFIELD,"3,630",2,46,0,0,1,1,4,40,2,0,590,SUMMIT COUNTY,OH07709,NORTHFIELD,"3,669",5,39,0,0,1,4,4,32,3,0
283,585,SUMMIT COUNTY,Tallmadge,TALLMADGE,"17,213",23,397,0,4,9,10,72,310,15,0,530,SUMMIT COUNTY,OH07713,TALLMADGE,287,0,5,0,0,0,0,1,4,0,0
284,585,SUMMIT COUNTY,Tallmadge,TALLMADGE,"17,213",23,397,0,4,9,10,72,310,15,0,593,SUMMIT COUNTY,OH07713,TALLMADGE,"17,242",18,329,0,6,8,4,54,263,12,5
285,586,SUMMIT COUNTY,Twinsburg,TWINSBURG,"18,888",20,131,1,1,5,13,19,109,3,1,594,SUMMIT COUNTY,OH07714,TWINSBURG,"18,891",18,111,2,0,4,12,9,99,3,0
286,588,SUMMIT COUNTY,Munroe Falls,MUNROE FALLS,"5,012",2,40,0,1,0,1,5,35,0,2,595,SUMMIT COUNTY,OH07717,MUNROE FALLS,"5,051",1,39,0,0,0,1,7,32,0,0
287,589,SUMMIT COUNTY,Peninsula,PENINSULA,572,1,27,0,0,1,0,3,24,0,0,596,SUMMIT COUNTY,OH07718,PENINSULA,563,0,22,0,0,0,0,2,19,1,0
288,593,SUMMIT COUNTY,Copley,COPLEY TOWNSHIP,"17,653",5,108,0,2,1,2,12,91,5,0,600,SUMMIT COUNTY,OH07727,COPLEY TOWNSHIP,"17,280",15,163,1,1,2,11,24,133,6,0
289,599,TRUMBULL COUNTY,Warren,WARREN,"40,005",228,"1,509",2,27,90,109,511,905,93,6,606,TRUMBULL COUNTY,OH07807,WARREN,"39,643",227,"1,608",11,32,101,83,494,"1,008",106,2
290,600,TRUMBULL COUNTY,Hubbard,HUBBARD,"7,609",10,133,0,0,0,10,21,107,5,1,607,TRUMBULL COUNTY,OH07802,HUBBARD,"7,533",8,110,0,3,0,5,10,99,1,2
291,602,TRUMBULL COUNTY,Newton Falls,NEWTON FALLS,"4,628",9,92,0,3,2,4,17,72,3,0,609,TRUMBULL COUNTY,OH07805,NEWTON FALLS,"4,567",10,100,0,4,0,6,18,76,6,0
292,603,TRUMBULL COUNTY,Niles,NILES,"18,538",53,524,1,8,21,23,79,431,14,1,610,TRUMBULL COUNTY,OH07806,NILES,"18,334",55,536,0,8,12,35,95,424,17,0
293,604,TRUMBULL COUNTY,Cortland,CORTLAND,"6,894",1,77,0,0,0,1,15,59,3,0,611,TRUMBULL COUNTY,OH07808,CORTLAND,"6,844",1,46,0,0,1,0,6,39,1,0
294,606,TRUMBULL COUNTY,Lordstown,LORDSTOWN,"3,278",1,5,0,1,0,0,0,5,0,0,614,TRUMBULL COUNTY,OH07814,LORDSTOWN,"3,242",3,44,0,1,0,2,10,31,3,1
295,614,TUSCARAWAS COUNTY,Dennison,DENNISON,"2,638",2,12,0,0,0,2,0,12,0,0,621,TUSCARAWAS COUNTY,OH07901,DENNISON,"2,625",2,7,0,0,0,2,0,6,1,1
296,628,UNION COUNTY,Marysville,MARYSVILLE,"22,952",7,144,0,2,1,4,15,123,6,1,634,UNION COUNTY,OH08001,MARYSVILLE,"23,622",17,290,1,4,3,9,27,255,8,1
297,631,VAN WERT COUNTY,Van Wert,VAN WERT,"10,794",29,353,0,10,1,18,86,262,5,0,637,VAN WERT COUNTY,OH08101,VAN WERT,"10,713",22,330,1,7,3,11,56,268,6,0
298,638,WARREN COUNTY,Franklin,FRANKLIN,"11,782",23,542,1,4,10,8,136,390,16,0,644,WARREN COUNTY,OH08301,FRANKLIN,"11,779",31,443,1,6,13,11,70,359,14,1
299,640,WARREN COUNTY,Mason,MASON,"33,026",6,330,0,3,2,1,17,305,8,1,647,WARREN COUNTY,OH08304,MASON,"33,406",12,357,0,5,3,4,31,321,5,0
300,643,WARREN COUNTY,Maineville,MAINEVILLE,992,0,2,0,0,0,0,1,1,0,0,650,WARREN COUNTY,OH08311,MAINEVILLE,"1,070",0,1,0,0,0,0,1,0,0,0
301,644,WARREN COUNTY,Springboro,SPRINGBORO,"17,119",11,96,0,6,1,4,8,82,6,0,479,WARREN COUNTY,OH08314,SPRINGBORO,"1,273",0,8,0,0,0,0,1,7,0,0
302,644,WARREN COUNTY,Springboro,SPRINGBORO,"17,119",11,96,0,6,1,4,8,82,6,0,651,WARREN COUNTY,OH08314,SPRINGBORO,"17,359",10,114,0,5,0,5,14,98,2,0
303,647,WASHINGTON COUNTY,Belpre,BELPRE,"6,484",11,107,0,3,2,6,13,85,9,1,654,WASHINGTON COUNTY,OH08401,BELPRE,"6,466",2,76,0,0,0,2,15,56,5,0
304,648,WASHINGTON COUNTY,Marietta,MARIETTA,"13,867",8,101,0,2,4,2,16,82,3,1,655,WASHINGTON COUNTY,OH08402,MARIETTA,"13,582",23,250,0,11,2,10,37,197,16,2
305,652,WAYNE COUNTY,Orrville,ORRVILLE,"8,514",16,111,3,4,1,8,30,80,1,1,659,WAYNE COUNTY,OH08501,ORRVILLE,"8,527",15,107,0,6,0,9,17,84,6,0
306,653,WAYNE COUNTY,Rittman,RITTMAN,"6,484",4,135,0,1,1,2,36,85,14,2,434,WAYNE COUNTY,OH08502,RITTMAN,114,0,2,0,0,0,0,1,1,0,0
307,653,WAYNE COUNTY,Rittman,RITTMAN,"6,484",4,135,0,1,1,2,36,85,14,2,660,WAYNE COUNTY,OH08502,RITTMAN,"6,496",9,107,0,3,2,4,35,64,8,1
308,654,WAYNE COUNTY,Wooster,WOOSTER,"26,883",73,776,0,24,14,35,127,633,16,10,661,WAYNE COUNTY,OH08503,WOOSTER,"27,172",102,916,0,30,24,48,157,722,37,6
309,655,WAYNE COUNTY,Apple Creek,APPLE CREEK,"1,186",0,5,0,0,0,0,1,4,0,0,662,WAYNE COUNTY,OH08504,APPLE CREEK,"1,188",2,4,0,0,0,2,0,4,0,0
310,657,WAYNE COUNTY,Smithville,SMITHVILLE,"1,273",3,3,0,1,0,2,0,3,0,0,665,WAYNE COUNTY,OH08514,SMITHVILLE,"1,277",1,1,0,1,0,0,0,1,0,0
311,659,WILLIAMS COUNTY,Montpelier,MONTPELIER,"3,980",14,146,1,5,3,5,18,113,15,2,667,WILLIAMS COUNTY,OH08602,MONTPELIER,"3,976",27,139,0,5,1,21,28,105,6,0
312,660,WILLIAMS COUNTY,Pioneer,PIONEER,"1,406",2,23,0,1,0,1,7,16,0,0,668,WILLIAMS COUNTY,OH08607,PIONEER,"1,412",3,31,0,2,0,1,5,24,2,0
313,663,WOOD COUNTY,Bowling Green,BOWLING GREEN,"31,404",42,560,0,19,8,15,64,486,10,1,670,WOOD COUNTY,OH08701,BOWLING GREEN,"31,779",41,587,0,20,6,15,86,486,15,3
314,664,WOOD COUNTY,North Baltimore,NORTH BALTIMORE,"3,568",9,67,0,2,2,5,21,45,1,0,671,WOOD COUNTY,OH08702,NORTH BALTIMORE,"3,546",10,46,0,2,0,8,9,36,1,0
315,665,WOOD COUNTY,Perrysburg,PERRYSBURG,"21,548",8,244,0,3,3,2,16,223,5,0,672,WOOD COUNTY,OH08703,PERRYSBURG,"21,732",7,232,0,3,4,0,10,221,1,0
316,667,WOOD COUNTY,Bradner,BRADNER,"1,026",0,4,0,0,0,0,1,3,0,0,674,WOOD COUNTY,OH08707,BRADNER,"1,024",1,2,0,0,0,1,0,2,0,0
317,669,WOOD COUNTY,Northwood,NORTHWOOD,"5,376",6,133,0,2,3,1,21,110,2,0,675,WOOD COUNTY,OH08718,NORTHWOOD,"5,423",19,138,0,2,4,13,17,116,5,0
318,670,WOOD COUNTY,Pemberville,PEMBERVILLE,"1,433",1,3,0,1,0,0,0,3,0,0,676,WOOD COUNTY,OH08719,PEMBERVILLE,"1,425",0,1,0,0,0,0,0,1,0,0
319,671,WOOD COUNTY,Wayne,WAYNE,900,0,0,0,0,0,0,0,0,0,0,677,WOOD COUNTY,OH08724,WAYNE,927,0,0,0,0,0,0,0,0,0,0
